C:\R1_New\data\se\skillvoice\voice_archer_atk_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_kurdaitcha_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_lethargy_cast.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_lethargy_shot.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_magicmissile_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_magicmissile_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_magneticforce_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_magneticforce_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_mastema_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_mastema_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_maze_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_maze_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_meteor_cast.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_meteor_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_meteor_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_microdimension_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_microdimension_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_missilehole_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_missilehole_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_missilehole_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_morph_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_morph_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_ngadhundi_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_obey_shot.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_pass_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_pass_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_physicallink_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_physicallink_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_poleofagony_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_poleofagony_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_portal_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_portal_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_prominence_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_prominence_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_psychicpressure_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_psychicpressure_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_psychicpressure_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_psychicpressure_shot_4.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_psychicpressure_shot_5.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_quickcast_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_quickcast_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_quicken_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_quicken_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_rain_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_rain_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_raise_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_raise_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_raisedead_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_raisedead_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_reflectshield_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_reflectshield_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_reincarnate_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_reincarnate_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_reversi_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_reversi_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_shrinkbody_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_shrinkbody_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_skullarcher_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_skullarcher_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_sleep_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_sleep_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_sleep_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_sleep_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_slow_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_slow_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_snowbowling_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_snowbowling_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_snowrolling_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_snowrolling_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_spiritualchain_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_spiritualchain_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_stonecurse_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_stonecurse_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_stop_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_stop_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_subzeroshield_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_subzeroshield_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_subzeroshield_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_subzeroshield_shot_4.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summonfamiliar_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summonfamiliar_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summoning_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summoning_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summoning_cast_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summoning_cast_4.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summoning_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summoning_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summonsallamyon_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summonsallamyon_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summonservant_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_summonservant_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_surespell_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_surespell_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swap_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swap_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swap_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swellbody_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swellbody_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swellbrain_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swellbrain_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swellleftarm_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swellleftarm_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swellrightarm_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_swellrightarm_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_telekinesis_cast.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_telekinesis_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_telekinesis_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_teleportation_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_teleportation_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_thurisaz_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_thurisaz_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_thurisaz_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_thurisaz_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_tiwaz_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_tiwaz_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_tiwaz_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_tiwaz_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_transpose_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_transpose_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_ultimatedimension_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_ultimatedimension_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_umbilicalcord_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_umbilicalcord_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_unbind_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_unbind_shot_2.wav, quality=0, fsound_loop_off
