ClassID,MHP_LV,MHP_CON,MSP_LV,MSP_INT,ATK,ATK_STR,DEF,HR,HR_DEX,DR,DR_DEX,CRTHR_DEX,CRTHR,CRTDR_DEX,CRTDR
371,16136,8640,19260,10573,0,371,0,3561,0,0,740,475,0,0,4488
372,16178,8664,19311,10602,0,372,0,3571,0,0,742,476,0,0,4500
373,16221,8687,19362,10630,0,373,0,3580,0,0,744,477,0,0,4512
374,16264,8710,19414,10659,0,374,0,3590,0,0,746,478,0,0,4524
375,16307,8734,19465,10687,0,375,0,3600,0,0,748,480,0,0,4536
376,16349,8757,19516,10716,0,376,0,3609,0,0,750,481,0,0,4548
377,16392,8780,19568,10744,0,377,0,3619,0,0,752,482,0,0,4560
378,16435,8803,19619,10773,0,378,0,3628,0,0,754,484,0,0,4572
379,16478,8827,19670,10801,0,379,0,3638,0,0,756,485,0,0,4584
380,16520,8850,19722,10830,0,380,0,3648,0,0,758,486,0,0,4596
381,16563,8873,19773,10858,0,381,0,3657,0,0,760,487,0,0,4608
382,16606,8897,19824,10887,0,382,0,3667,0,0,762,489,0,0,4620
383,16649,8920,19875,10915,0,383,0,3676,0,0,764,490,0,0,4632
384,16691,8943,19927,10944,0,384,0,3686,0,0,766,491,0,0,4644
385,16734,8967,19978,10972,0,385,0,3696,0,0,768,492,0,0,4656
386,16777,8990,20029,11001,0,386,0,3705,0,0,770,494,0,0,4668
387,16820,9013,20081,11029,0,387,0,3715,0,0,772,495,0,0,4680
388,16862,9036,20132,11058,0,388,0,3724,0,0,774,496,0,0,4692
389,16905,9060,20183,11086,0,389,0,3734,0,0,776,498,0,0,4704
390,16948,9083,20235,11115,0,390,0,3744,0,0,778,499,0,0,4716
391,16991,9106,20286,11143,0,391,0,3753,0,0,780,500,0,0,4728
392,17033,9130,20337,11172,0,392,0,3763,0,0,782,501,0,0,4740
393,17076,9153,20388,11200,0,393,0,3772,0,0,784,503,0,0,4752
394,17119,9176,20440,11229,0,394,0,3782,0,0,786,504,0,0,4764
395,17162,9199,20491,11257,0,395,0,3792,0,0,788,505,0,0,4776
396,17204,9223,20542,11286,0,396,0,3801,0,0,790,507,0,0,4788
397,17247,9246,20594,11314,0,397,0,3811,0,0,792,508,0,0,4800
398,17290,9269,20645,11343,0,398,0,3820,0,0,794,509,0,0,4812
399,17333,9293,20696,11371,0,399,0,3830,0,0,796,510,0,0,4824
400,17375,9316,20748,11400,0,400,0,3840,0,0,798,512,0,0,4836
401,17418,9339,20799,11428,0,401,0,3849,0,0,800,513,0,0,4848
402,17461,9362,20850,11457,0,402,0,3859,0,0,802,514,0,0,4860
403,17504,9386,20901,11485,0,403,0,3868,0,0,804,515,0,0,4872
404,17546,9409,20953,11514,0,404,0,3878,0,0,806,517,0,0,4884
405,17589,9432,21004,11542,0,405,0,3888,0,0,808,518,0,0,4896
406,17632,9456,21055,11571,0,406,0,3897,0,0,810,519,0,0,4908
407,17675,9479,21107,11599,0,407,0,3907,0,0,812,521,0,0,4920
408,17717,9502,21158,11628,0,408,0,3916,0,0,814,522,0,0,4932
409,17760,9525,21209,11656,0,409,0,3926,0,0,816,523,0,0,4944
410,17803,9549,21261,11685,0,410,0,3936,0,0,818,524,0,0,4956
411,17846,9572,21312,11713,0,411,0,3945,0,0,820,526,0,0,4968
412,17888,9595,21363,11742,0,412,0,3955,0,0,822,527,0,0,4980
413,17931,9619,21414,11770,0,413,0,3964,0,0,824,528,0,0,4992
414,17974,9642,21466,11799,0,414,0,3974,0,0,826,529,0,0,5004
415,18017,9665,21517,11827,0,415,0,3984,0,0,828,531,0,0,5016
416,18059,9689,21568,11856,0,416,0,3993,0,0,830,532,0,0,5028
417,18102,9712,21620,11884,0,417,0,4003,0,0,832,533,0,0,5040
418,18145,9735,21671,11913,0,418,0,4012,0,0,834,535,0,0,5052
419,18188,9758,21722,11941,0,419,0,4022,0,0,836,536,0,0,5064
420,18230,9782,21774,11970,0,420,0,4032,0,0,838,537,0,0,5076
421,18273,9805,21825,11998,0,421,0,4041,0,0,840,538,0,0,5088
422,18316,9828,21876,12027,0,422,0,4051,0,0,842,540,0,0,5100
423,18359,9852,21927,12055,0,423,0,4060,0,0,844,541,0,0,5112
424,18401,9875,21979,12084,0,424,0,4070,0,0,846,542,0,0,5124
425,18444,9898,22030,12112,0,425,0,4080,0,0,848,543,0,0,5136
426,18487,9921,22081,12141,0,426,0,4089,0,0,850,545,0,0,5148
427,18530,9945,22133,12169,0,427,0,4099,0,0,852,546,0,0,5160
428,18572,9968,22184,12198,0,428,0,4108,0,0,854,547,0,0,5172
429,18615,9991,22235,12226,0,429,0,4118,0,0,856,549,0,0,5184
430,18658,10015,22287,12255,0,430,0,4128,0,0,858,550,0,0,5196
431,18701,10038,22338,12283,0,431,0,4137,0,0,860,551,0,0,5208
432,18743,10061,22389,12312,0,432,0,4147,0,0,862,552,0,0,5220
433,18786,10084,22440,12340,0,433,0,4156,0,0,864,554,0,0,5232
434,18829,10108,22492,12369,0,434,0,4166,0,0,866,555,0,0,5244
435,18872,10131,22543,12397,0,435,0,4176,0,0,868,556,0,0,5256
436,18914,10154,22594,12426,0,436,0,4185,0,0,870,557,0,0,5268
437,18957,10178,22646,12454,0,437,0,4195,0,0,872,559,0,0,5280
438,19000,10201,22697,12483,0,438,0,4204,0,0,874,560,0,0,5292
439,19043,10224,22748,12511,0,439,0,4214,0,0,876,561,0,0,5304
440,19085,10248,22800,12540,0,440,0,4224,0,0,878,563,0,0,5316
441,19128,10271,22851,12568,0,441,0,4233,0,0,880,564,0,0,5328
442,19171,10294,22902,12597,0,442,0,4243,0,0,882,565,0,0,5340
443,19214,10317,22953,12625,0,443,0,4252,0,0,884,566,0,0,5352
444,19256,10341,23005,12654,0,444,0,4262,0,0,886,568,0,0,5364
445,19299,10364,23056,12682,0,445,0,4272,0,0,888,569,0,0,5376
446,19342,10387,23107,12711,0,446,0,4281,0,0,890,570,0,0,5388
447,19385,10411,23159,12739,0,447,0,4291,0,0,892,571,0,0,5400
448,19427,10434,23210,12768,0,448,0,4300,0,0,894,573,0,0,5412
449,19470,10457,23261,12796,0,449,0,4310,0,0,896,574,0,0,5424
450,19513,10480,23313,12825,0,450,0,4320,0,0,898,575,0,0,5436
451,19556,10504,23364,12853,0,451,0,4329,0,0,900,577,0,0,5448
452,19598,10527,23415,12882,0,452,0,4339,0,0,902,578,0,0,5460
453,19641,10550,23466,12910,0,453,0,4348,0,0,904,579,0,0,5472
454,19684,10574,23518,12939,0,454,0,4358,0,0,906,580,0,0,5484
455,19727,10597,23569,12967,0,455,0,4368,0,0,908,582,0,0,5496
456,19769,10620,23620,12996,0,456,0,4377,0,0,910,583,0,0,5508
457,19812,10643,23672,13024,0,457,0,4387,0,0,912,584,0,0,5520
458,19855,10667,23723,13053,0,458,0,4396,0,0,914,585,0,0,5532
459,19898,10690,23774,13081,0,459,0,4406,0,0,916,587,0,0,5544
460,19940,10713,23826,13110,0,460,0,4416,0,0,918,588,0,0,5556
461,19983,10737,23877,13138,0,461,0,4425,0,0,920,589,0,0,5568
462,20026,10760,23928,13167,0,462,0,4435,0,0,922,591,0,0,5580
463,20069,10783,23979,13195,0,463,0,4444,0,0,924,592,0,0,5592
464,20111,10807,24031,13224,0,464,0,4454,0,0,926,593,0,0,5604
465,20154,10830,24082,13252,0,465,0,4464,0,0,928,594,0,0,5616
466,20197,10853,24133,13281,0,466,0,4473,0,0,930,596,0,0,5628
467,20240,10876,24185,13309,0,467,0,4483,0,0,932,597,0,0,5640
468,20282,10900,24236,13338,0,468,0,4492,0,0,934,598,0,0,5652
469,20325,10923,24287,13366,0,469,0,4502,0,0,936,600,0,0,5664
470,20368,10946,24339,13395,0,470,0,4512,0,0,938,601,0,0,5676
471,20411,10970,24390,13423,0,471,0,4521,0,0,940,602,0,0,5688
472,20453,10993,24441,13452,0,472,0,4531,0,0,942,603,0,0,5700
473,20496,11016,24492,13480,0,473,0,4540,0,0,944,605,0,0,5712
474,20539,11039,24544,13509,0,474,0,4550,0,0,946,606,0,0,5724
475,20582,11063,24595,13537,0,475,0,4560,0,0,948,607,0,0,5736
476,20624,11086,24646,13566,0,476,0,4569,0,0,950,608,0,0,5748
477,20667,11109,24698,13594,0,477,0,4579,0,0,952,610,0,0,5760
478,20710,11133,24749,13623,0,478,0,4588,0,0,954,611,0,0,5772
479,20753,11156,24800,13651,0,479,0,4598,0,0,956,612,0,0,5784
480,20795,11179,24852,13680,0,480,0,4608,0,0,958,614,0,0,5796
481,20838,11202,24903,13708,0,481,0,4617,0,0,960,615,0,0,5808
482,20881,11226,24954,13737,0,482,0,4627,0,0,962,616,0,0,5820
483,20924,11249,25005,13765,0,483,0,4636,0,0,964,617,0,0,5832
484,20966,11272,25057,13794,0,484,0,4646,0,0,966,619,0,0,5844
485,21009,11296,25108,13822,0,485,0,4656,0,0,968,620,0,0,5856
486,21052,11319,25159,13851,0,486,0,4665,0,0,970,621,0,0,5868
487,21095,11342,25211,13879,0,487,0,4675,0,0,972,622,0,0,5880
488,21137,11365,25262,13908,0,488,0,4684,0,0,974,624,0,0,5892
489,21180,11389,25313,13936,0,489,0,4694,0,0,976,625,0,0,5904
490,21223,11412,25365,13965,0,490,0,4704,0,0,978,626,0,0,5916
491,21266,11435,25416,13993,0,491,0,4713,0,0,980,628,0,0,5928
492,21308,11459,25467,14022,0,492,0,4723,0,0,982,629,0,0,5940
493,21351,11482,25518,14050,0,493,0,4732,0,0,984,630,0,0,5952
494,21394,11505,25570,14079,0,494,0,4742,0,0,986,631,0,0,5964
495,21437,11529,25621,14107,0,495,0,4752,0,0,988,633,0,0,5976
496,21479,11552,25672,14136,0,496,0,4761,0,0,990,634,0,0,5988
497,21522,11575,25724,14164,0,497,0,4771,0,0,992,635,0,0,6000
498,21565,11598,25775,14193,0,498,0,4780,0,0,994,636,0,0,6012
499,21608,11622,25826,14221,0,499,0,4790,0,0,996,638,0,0,6024
500,21650,11645,25878,14250,0,500,0,4800,0,0,998,639,0,0,6036
501,21693,11668,25929,14278,0,501,0,4809,0,0,1000,640,0,0,6048
502,21736,11692,25980,14307,0,502,0,4819,0,0,1002,642,0,0,6060
503,21779,11715,26031,14335,0,503,0,4828,0,0,1004,643,0,0,6072
504,21821,11738,26083,14364,0,504,0,4838,0,0,1006,644,0,0,6084
505,21864,11761,26134,14392,0,505,0,4848,0,0,1008,645,0,0,6096
506,21907,11785,26185,14421,0,506,0,4857,0,0,1010,647,0,0,6108
507,21950,11808,26237,14449,0,507,0,4867,0,0,1012,648,0,0,6120
508,21992,11831,26288,14478,0,508,0,4876,0,0,1014,649,0,0,6132
509,22035,11855,26339,14506,0,509,0,4886,0,0,1016,650,0,0,6144
510,22078,11878,26391,14535,0,510,0,4896,0,0,1018,652,0,0,6156
511,22121,11901,26442,14563,0,511,0,4905,0,0,1020,653,0,0,6168
512,22163,11924,26493,14592,0,512,0,4915,0,0,1022,654,0,0,6180
513,22206,11948,26544,14620,0,513,0,4924,0,0,1024,656,0,0,6192
514,22249,11971,26596,14649,0,514,0,4934,0,0,1026,657,0,0,6204
515,22292,11994,26647,14677,0,515,0,4944,0,0,1028,658,0,0,6216
516,22334,12018,26698,14706,0,516,0,4953,0,0,1030,659,0,0,6228
517,22377,12041,26750,14734,0,517,0,4963,0,0,1032,661,0,0,6240
518,22420,12064,26801,14763,0,518,0,4972,0,0,1034,662,0,0,6252
519,22463,12088,26852,14791,0,519,0,4982,0,0,1036,663,0,0,6264
520,22505,12111,26904,14820,0,520,0,4992,0,0,1038,664,0,0,6276
521,22548,12134,26955,14848,0,521,0,5001,0,0,1040,666,0,0,6288
522,22591,12157,27006,14877,0,522,0,5011,0,0,1042,667,0,0,6300
523,22634,12181,27057,14905,0,523,0,5020,0,0,1044,668,0,0,6312
524,22676,12204,27109,14934,0,524,0,5030,0,0,1046,670,0,0,6324
525,22719,12227,27160,14962,0,525,0,5040,0,0,1048,671,0,0,6336
526,22762,12251,27211,14991,0,526,0,5049,0,0,1050,672,0,0,6348
527,22805,12274,27263,15019,0,527,0,5059,0,0,1052,673,0,0,6360
528,22847,12297,27314,15048,0,528,0,5068,0,0,1054,675,0,0,6372
529,22890,12320,27365,15076,0,529,0,5078,0,0,1056,676,0,0,6384
530,22933,12344,27417,15105,0,530,0,5088,0,0,1058,677,0,0,6396
531,22976,12367,27468,15133,0,531,0,5097,0,0,1060,678,0,0,6408
532,23018,12390,27519,15162,0,532,0,5107,0,0,1062,680,0,0,6420
533,23061,12414,27570,15190,0,533,0,5116,0,0,1064,681,0,0,6432
534,23104,12437,27622,15219,0,534,0,5126,0,0,1066,682,0,0,6444
535,23147,12460,27673,15247,0,535,0,5136,0,0,1068,684,0,0,6456
536,23189,12483,27724,15276,0,536,0,5145,0,0,1070,685,0,0,6468
537,23232,12507,27776,15304,0,537,0,5155,0,0,1072,686,0,0,6480
538,23275,12530,27827,15333,0,538,0,5164,0,0,1074,687,0,0,6492
539,23318,12553,27878,15361,0,539,0,5174,0,0,1076,689,0,0,6504
540,23360,12577,27930,15390,0,540,0,5184,0,0,1078,690,0,0,6516
541,23403,12600,27981,15418,0,541,0,5193,0,0,1080,691,0,0,6528
542,23446,12623,28032,15447,0,542,0,5203,0,0,1082,692,0,0,6540
543,23489,12646,28083,15475,0,543,0,5212,0,0,1084,694,0,0,6552
544,23531,12670,28135,15504,0,544,0,5222,0,0,1086,695,0,0,6564
545,23574,12693,28186,15532,0,545,0,5232,0,0,1088,696,0,0,6576
546,23617,12716,28237,15561,0,546,0,5241,0,0,1090,698,0,0,6588
547,23660,12740,28289,15589,0,547,0,5251,0,0,1092,699,0,0,6600
548,23702,12763,28340,15618,0,548,0,5260,0,0,1094,700,0,0,6612
549,23745,12786,28391,15646,0,549,0,5270,0,0,1096,701,0,0,6624
550,23788,12810,28443,15675,0,550,0,5280,0,0,1098,703,0,0,6636
551,23831,12833,28494,15703,0,551,0,5289,0,0,1100,704,0,0,6648
552,23873,12856,28545,15732,0,552,0,5299,0,0,1102,705,0,0,6660
553,23916,12879,28596,15760,0,553,0,5308,0,0,1104,707,0,0,6672
554,23959,12903,28648,15789,0,554,0,5318,0,0,1106,708,0,0,6684
555,24002,12926,28699,15817,0,555,0,5328,0,0,1108,709,0,0,6696
556,24044,12949,28750,15846,0,556,0,5337,0,0,1110,710,0,0,6708
557,24087,12973,28802,15874,0,557,0,5347,0,0,1112,712,0,0,6720
558,24130,12996,28853,15903,0,558,0,5356,0,0,1114,713,0,0,6732
559,24173,13019,28904,15931,0,559,0,5366,0,0,1116,714,0,0,6744
560,24215,13042,28956,15960,0,560,0,5376,0,0,1118,715,0,0,6756
561,24258,13066,29007,15988,0,561,0,5385,0,0,1120,717,0,0,6768
562,24301,13089,29058,16017,0,562,0,5395,0,0,1122,718,0,0,6780
563,24344,13112,29109,16045,0,563,0,5404,0,0,1124,719,0,0,6792
564,24386,13136,29161,16074,0,564,0,5414,0,0,1126,721,0,0,6804
565,24429,13159,29212,16102,0,565,0,5424,0,0,1128,722,0,0,6816
566,24472,13182,29263,16131,0,566,0,5433,0,0,1130,723,0,0,6828
567,24515,13205,29315,16159,0,567,0,5443,0,0,1132,724,0,0,6840
568,24557,13229,29366,16188,0,568,0,5452,0,0,1134,726,0,0,6852
569,24600,13252,29417,16216,0,569,0,5462,0,0,1136,727,0,0,6864
570,24643,13275,29469,16245,0,570,0,5472,0,0,1138,728,0,0,6876
571,24686,13299,29520,16273,0,571,0,5481,0,0,1140,729,0,0,6888
572,24728,13322,29571,16302,0,572,0,5491,0,0,1142,731,0,0,6900
573,24771,13345,29622,16330,0,573,0,5500,0,0,1144,732,0,0,6912
574,24814,13369,29674,16359,0,574,0,5510,0,0,1146,733,0,0,6924
575,24857,13392,29725,16387,0,575,0,5520,0,0,1148,735,0,0,6936
576,24899,13415,29776,16416,0,576,0,5529,0,0,1150,736,0,0,6948
577,24942,13438,29828,16444,0,577,0,5539,0,0,1152,737,0,0,6960
578,24985,13462,29879,16473,0,578,0,5548,0,0,1154,738,0,0,6972
579,25028,13485,29930,16501,0,579,0,5558,0,0,1156,740,0,0,6984
580,25070,13508,29982,16530,0,580,0,5568,0,0,1158,741,0,0,6996
581,25113,13532,30033,16558,0,581,0,5577,0,0,1160,742,0,0,7008
582,25156,13555,30084,16587,0,582,0,5587,0,0,1162,743,0,0,7020
583,25199,13578,30135,16615,0,583,0,5596,0,0,1164,745,0,0,7032
584,25241,13601,30187,16644,0,584,0,5606,0,0,1166,746,0,0,7044
585,25284,13625,30238,16672,0,585,0,5616,0,0,1168,747,0,0,7056
586,25327,13648,30289,16701,0,586,0,5625,0,0,1170,749,0,0,7068
587,25370,13671,30341,16729,0,587,0,5635,0,0,1172,750,0,0,7080
588,25412,13695,30392,16758,0,588,0,5644,0,0,1174,751,0,0,7092
589,25455,13718,30443,16786,0,589,0,5654,0,0,1176,752,0,0,7104
590,25498,13741,30495,16815,0,590,0,5664,0,0,1178,754,0,0,7116
591,25541,13764,30546,16843,0,591,0,5673,0,0,1180,755,0,0,7128
592,25583,13788,30597,16872,0,592,0,5683,0,0,1182,756,0,0,7140
593,25626,13811,30648,16900,0,593,0,5692,0,0,1184,757,0,0,7152
594,25669,13834,30700,16929,0,594,0,5702,0,0,1186,759,0,0,7164
595,25712,13858,30751,16957,0,595,0,5712,0,0,1188,760,0,0,7176
596,25754,13881,30802,16986,0,596,0,5721,0,0,1190,761,0,0,7188
597,25797,13904,30854,17014,0,597,0,5731,0,0,1192,763,0,0,7200
598,25840,13927,30905,17043,0,598,0,5740,0,0,1194,764,0,0,7212
599,25883,13951,30956,17071,0,599,0,5750,0,0,1196,765,0,0,7224
600,25925,13974,31008,17100,0,600,0,5760,0,0,1198,766,0,0,7236
601,25968,13997,31059,17128,0,601,0,5769,0,0,1200,768,0,0,7248
602,26011,14021,31110,17157,0,602,0,5779,0,0,1202,769,0,0,7260
603,26054,14044,31161,17185,0,603,0,5788,0,0,1204,770,0,0,7272
604,26096,14067,31213,17214,0,604,0,5798,0,0,1206,771,0,0,7284
605,26139,14091,31264,17242,0,605,0,5808,0,0,1208,773,0,0,7296
606,26182,14114,31315,17271,0,606,0,5817,0,0,1210,774,0,0,7308
607,26225,14137,31367,17299,0,607,0,5827,0,0,1212,775,0,0,7320
608,26267,14160,31418,17328,0,608,0,5836,0,0,1214,777,0,0,7332
609,26310,14184,31469,17356,0,609,0,5846,0,0,1216,778,0,0,7344
610,26353,14207,31521,17385,0,610,0,5856,0,0,1218,779,0,0,7356
611,26396,14230,31572,17413,0,611,0,5865,0,0,1220,780,0,0,7368
612,26438,14254,31623,17442,0,612,0,5875,0,0,1222,782,0,0,7380
613,26481,14277,31674,17470,0,613,0,5884,0,0,1224,783,0,0,7392
614,26524,14300,31726,17499,0,614,0,5894,0,0,1226,784,0,0,7404
615,26567,14323,31777,17527,0,615,0,5904,0,0,1228,785,0,0,7416
616,26609,14347,31828,17556,0,616,0,5913,0,0,1230,787,0,0,7428
617,26652,14370,31880,17584,0,617,0,5923,0,0,1232,788,0,0,7440
618,26695,14393,31931,17613,0,618,0,5932,0,0,1234,789,0,0,7452
619,26738,14417,31982,17641,0,619,0,5942,0,0,1236,791,0,0,7464
620,26780,14440,32034,17670,0,620,0,5952,0,0,1238,792,0,0,7476
621,26823,14463,32085,17698,0,621,0,5961,0,0,1240,793,0,0,7488
622,26866,14486,32136,17727,0,622,0,5971,0,0,1242,794,0,0,7500
623,26909,14510,32187,17755,0,623,0,5980,0,0,1244,796,0,0,7512
624,26951,14533,32239,17784,0,624,0,5990,0,0,1246,797,0,0,7524
625,26994,14556,32290,17812,0,625,0,6000,0,0,1248,798,0,0,7536
626,27037,14580,32341,17841,0,626,0,6009,0,0,1250,800,0,0,7548
627,27080,14603,32393,17869,0,627,0,6019,0,0,1252,801,0,0,7560
628,27122,14626,32444,17898,0,628,0,6028,0,0,1254,802,0,0,7572
629,27165,14650,32495,17926,0,629,0,6038,0,0,1256,803,0,0,7584
630,27208,14673,32547,17955,0,630,0,6048,0,0,1258,805,0,0,7596
631,27251,14696,32598,17983,0,631,0,6057,0,0,1260,806,0,0,7608
632,27293,14719,32649,18012,0,632,0,6067,0,0,1262,807,0,0,7620
633,27336,14743,32700,18040,0,633,0,6076,0,0,1264,808,0,0,7632
634,27379,14766,32752,18069,0,634,0,6086,0,0,1266,810,0,0,7644
635,27422,14789,32803,18097,0,635,0,6096,0,0,1268,811,0,0,7656
636,27464,14813,32854,18126,0,636,0,6105,0,0,1270,812,0,0,7668
637,27507,14836,32906,18154,0,637,0,6115,0,0,1272,814,0,0,7680
638,27550,14859,32957,18183,0,638,0,6124,0,0,1274,815,0,0,7692
639,27593,14882,33008,18211,0,639,0,6134,0,0,1276,816,0,0,7704
640,27635,14906,33060,18240,0,640,0,6144,0,0,1278,817,0,0,7716
641,27678,14929,33111,18268,0,641,0,6153,0,0,1280,819,0,0,7728
642,27721,14952,33162,18297,0,642,0,6163,0,0,1282,820,0,0,7740
643,27764,14976,33213,18325,0,643,0,6172,0,0,1284,821,0,0,7752
644,27806,14999,33265,18354,0,644,0,6182,0,0,1286,822,0,0,7764
645,27849,15022,33316,18382,0,645,0,6192,0,0,1288,824,0,0,7776
646,27892,15045,33367,18411,0,646,0,6201,0,0,1290,825,0,0,7788
647,27935,15069,33419,18439,0,647,0,6211,0,0,1292,826,0,0,7800
648,27977,15092,33470,18468,0,648,0,6220,0,0,1294,828,0,0,7812
649,28020,15115,33521,18496,0,649,0,6230,0,0,1296,829,0,0,7824
650,28063,15139,33573,18525,0,650,0,6240,0,0,1298,830,0,0,7836
651,28106,15162,33624,18553,0,651,0,6249,0,0,1300,831,0,0,7848
652,28148,15185,33675,18582,0,652,0,6259,0,0,1302,833,0,0,7860
653,28191,15208,33726,18610,0,653,0,6268,0,0,1304,834,0,0,7872
654,28234,15232,33778,18639,0,654,0,6278,0,0,1306,835,0,0,7884
655,28277,15255,33829,18667,0,655,0,6288,0,0,1308,836,0,0,7896
656,28319,15278,33880,18696,0,656,0,6297,0,0,1310,838,0,0,7908
657,28362,15302,33932,18724,0,657,0,6307,0,0,1312,839,0,0,7920
658,28405,15325,33983,18753,0,658,0,6316,0,0,1314,840,0,0,7932
659,28448,15348,34034,18781,0,659,0,6326,0,0,1316,842,0,0,7944
660,28490,15372,34086,18810,0,660,0,6336,0,0,1318,843,0,0,7956
661,28533,15395,34137,18838,0,661,0,6345,0,0,1320,844,0,0,7968
662,28576,15418,34188,18867,0,662,0,6355,0,0,1322,845,0,0,7980
663,28619,15441,34239,18895,0,663,0,6364,0,0,1324,847,0,0,7992
664,28661,15465,34291,18924,0,664,0,6374,0,0,1326,848,0,0,8004
665,28704,15488,34342,18952,0,665,0,6384,0,0,1328,849,0,0,8016
666,28747,15511,34393,18981,0,666,0,6393,0,0,1330,850,0,0,8028
667,28790,15535,34445,19009,0,667,0,6403,0,0,1332,852,0,0,8040
668,28832,15558,34496,19038,0,668,0,6412,0,0,1334,853,0,0,8052
669,28875,15581,34547,19066,0,669,0,6422,0,0,1336,854,0,0,8064
670,28918,15604,34599,19095,0,670,0,6432,0,0,1338,856,0,0,8076
671,28961,15628,34650,19123,0,671,0,6441,0,0,1340,857,0,0,8088
672,29003,15651,34701,19152,0,672,0,6451,0,0,1342,858,0,0,8100
673,29046,15674,34752,19180,0,673,0,6460,0,0,1344,859,0,0,8112
674,29089,15698,34804,19209,0,674,0,6470,0,0,1346,861,0,0,8124
675,29132,15721,34855,19237,0,675,0,6480,0,0,1348,862,0,0,8136
676,29174,15744,34906,19266,0,676,0,6489,0,0,1350,863,0,0,8148
677,29217,15767,34958,19294,0,677,0,6499,0,0,1352,864,0,0,8160
678,29260,15791,35009,19323,0,678,0,6508,0,0,1354,866,0,0,8172
679,29303,15814,35060,19351,0,679,0,6518,0,0,1356,867,0,0,8184
680,29345,15837,35112,19380,0,680,0,6528,0,0,1358,868,0,0,8196
681,29388,15861,35163,19408,0,681,0,6537,0,0,1360,870,0,0,8208
682,29431,15884,35214,19437,0,682,0,6547,0,0,1362,871,0,0,8220
683,29474,15907,35265,19465,0,683,0,6556,0,0,1364,872,0,0,8232
684,29516,15931,35317,19494,0,684,0,6566,0,0,1366,873,0,0,8244
685,29559,15954,35368,19522,0,685,0,6576,0,0,1368,875,0,0,8256
686,29602,15977,35419,19551,0,686,0,6585,0,0,1370,876,0,0,8268
687,29645,16000,35471,19579,0,687,0,6595,0,0,1372,877,0,0,8280
688,29687,16024,35522,19608,0,688,0,6604,0,0,1374,878,0,0,8292
689,29730,16047,35573,19636,0,689,0,6614,0,0,1376,880,0,0,8304
690,29773,16070,35625,19665,0,690,0,6624,0,0,1378,881,0,0,8316
691,29816,16094,35676,19693,0,691,0,6633,0,0,1380,882,0,0,8328
692,29858,16117,35727,19722,0,692,0,6643,0,0,1382,884,0,0,8340
693,29901,16140,35778,19750,0,693,0,6652,0,0,1384,885,0,0,8352
694,29944,16163,35830,19779,0,694,0,6662,0,0,1386,886,0,0,8364
695,29987,16187,35881,19807,0,695,0,6672,0,0,1388,887,0,0,8376
696,30029,16210,35932,19836,0,696,0,6681,0,0,1390,889,0,0,8388
697,30072,16233,35984,19864,0,697,0,6691,0,0,1392,890,0,0,8400
698,30115,16257,36035,19893,0,698,0,6700,0,0,1394,891,0,0,8412
699,30158,16280,36086,19921,0,699,0,6710,0,0,1396,892,0,0,8424
700,30200,16303,36138,19950,0,700,0,6720,0,0,1398,894,0,0,8436
701,30243,16326,36189,19978,0,701,0,6729,0,0,1400,895,0,0,8448
702,30286,16350,36240,20007,0,702,0,6739,0,0,1402,896,0,0,8460
703,30329,16373,36291,20035,0,703,0,6748,0,0,1404,898,0,0,8472
704,30371,16396,36343,20064,0,704,0,6758,0,0,1406,899,0,0,8484
705,30414,16420,36394,20092,0,705,0,6768,0,0,1408,900,0,0,8496
706,30457,16443,36445,20121,0,706,0,6777,0,0,1410,901,0,0,8508
707,30500,16466,36497,20149,0,707,0,6787,0,0,1412,903,0,0,8520
708,30542,16489,36548,20178,0,708,0,6796,0,0,1414,904,0,0,8532
709,30585,16513,36599,20206,0,709,0,6806,0,0,1416,905,0,0,8544
710,30628,16536,36651,20235,0,710,0,6816,0,0,1418,907,0,0,8556
711,30671,16559,36702,20263,0,711,0,6825,0,0,1420,908,0,0,8568
712,30713,16583,36753,20292,0,712,0,6835,0,0,1422,909,0,0,8580
713,30756,16606,36804,20320,0,713,0,6844,0,0,1424,910,0,0,8592
714,30799,16629,36856,20349,0,714,0,6854,0,0,1426,912,0,0,8604
715,30842,16653,36907,20377,0,715,0,6864,0,0,1428,913,0,0,8616
716,30884,16676,36958,20406,0,716,0,6873,0,0,1430,914,0,0,8628
717,30927,16699,37010,20434,0,717,0,6883,0,0,1432,915,0,0,8640
718,30970,16722,37061,20463,0,718,0,6892,0,0,1434,917,0,0,8652
719,31013,16746,37112,20491,0,719,0,6902,0,0,1436,918,0,0,8664
720,31055,16769,37164,20520,0,720,0,6912,0,0,1438,919,0,0,8676
721,31098,16792,37215,20548,0,721,0,6921,0,0,1440,921,0,0,8688
722,31141,16816,37266,20577,0,722,0,6931,0,0,1442,922,0,0,8700
723,31184,16839,37317,20605,0,723,0,6940,0,0,1444,923,0,0,8712
724,31226,16862,37369,20634,0,724,0,6950,0,0,1446,924,0,0,8724
725,31269,16885,37420,20662,0,725,0,6960,0,0,1448,926,0,0,8736
726,31312,16909,37471,20691,0,726,0,6969,0,0,1450,927,0,0,8748
727,31355,16932,37523,20719,0,727,0,6979,0,0,1452,928,0,0,8760
728,31397,16955,37574,20748,0,728,0,6988,0,0,1454,929,0,0,8772
729,31440,16979,37625,20776,0,729,0,6998,0,0,1456,931,0,0,8784
